TIMESTAMP,yaw,pitch,roll,ground speed,air_speed,latitude,altitude,longitude,wind direction,wind speed,Heartbeat
10533.118451328,-1.4142955541610718,0.13537056744098663,0.02427172102034092,0.0,0.0,0,21320,0,-180.0,0.0,4
10533.890523816,-1.4097836017608643,0.13527177274227142,0.02488604746758938,0.0,0.0,0,21140,0,-180.0,0.0,3
10534.118199727,-1.4089412689208984,0.13523420691490173,0.02500993199646473,0.0,0.0,0,21290,0,-180.0,0.0,4
10534.877384313,-1.4035900831222534,0.13495786488056183,0.02570049650967121,0.0,0.0,0,21140,0,-180.0,0.0,3
10535.117262903,-1.4025967121124268,0.13497985899448395,0.02577551268041134,0.0,0.0,0,21080,0,-180.0,0.0,4
10535.877394322,-1.39777410030365,0.13495385646820068,0.02629687637090683,0.0,0.0,0,20880,0,-180.0,0.0,3
10536.117965525,-1.396339774131775,0.13493116199970245,0.026361845433712006,0.0,0.0,0,21180,0,-180.0,0.0,4
10536.877337293,-1.3934262990951538,0.13485291600227356,0.026395170018076897,0.0,0.0,0,21220,0,-180.0,0.0,3
10537.118156468,-1.3931069374084473,0.1348627507686615,0.026368480175733566,0.0,0.0,0,21180,0,-180.0,0.0,4
10537.877379531,-1.390579342842102,0.1348804086446762,0.026372579857707024,0.0,0.0,0,20900,0,-180.0,0.0,3
10538.117423798,-1.39058256149292,0.13491636514663696,0.026325225830078125,0.0,0.0,0,21190,0,-180.0,0.0,4
10538.877377649,-1.3895663022994995,0.13503123819828033,0.026252757757902145,0.0,0.0,0,21120,0,-180.0,0.0,3
10539.117912442,-1.3893786668777466,0.13504427671432495,0.026219535619020462,0.0,0.0,0,21220,0,-180.0,0.0,4
10539.877355866,-1.3874891996383667,0.13510307669639587,0.0261527132242918,0.0,0.0,0,21150,0,-180.0,0.0,3
10540.118294518,-1.3871371746063232,0.13510818779468536,0.026062587276101112,0.0,0.0,0,21280,0,-180.0,0.0,4
10540.877504288,-1.3858003616333008,0.13507646322250366,0.02600719965994358,0.0,0.0,0,21410,0,-180.0,0.0,3
10541.122136118,-1.3855618238449097,0.13507047295570374,0.02595459669828415,0.0,0.0,0,21200,0,-180.0,0.0,4
10541.877587027,-1.3837757110595703,0.13503225147724152,0.025797776877880096,0.0,0.0,0,20850,0,-180.0,0.0,3
10542.127848574,-1.3843432664871216,0.13505962491035461,0.025630107149481773,0.0,0.0,0,21340,0,-180.0,0.0,4
10542.881315648,-1.3830525875091553,0.13499994575977325,0.02554953470826149,0.0,0.0,0,21240,0,-180.0,0.0,3
10543.118218508,-1.383679747581482,0.13503588736057281,0.02539231814444065,0.0,0.0,0,21190,0,-180.0,0.0,4
10543.877628425,-1.3822033405303955,0.13510312139987946,0.02542908303439617,0.0,0.0,0,21540,0,-180.0,0.0,3
10544.117705185,-1.3830163478851318,0.13521069288253784,0.025265857577323914,0.0,0.0,0,21300,0,-180.0,0.0,4
10544.890771237,-1.3799573183059692,0.13516925275325775,0.0253718551248312,0.0,0.0,0,21520,0,-180.0,0.0,3
10545.118338019,-1.3803280591964722,0.13518479466438293,0.025204462930560112,0.0,0.0,0,21340,0,-180.0,0.0,4
10545.877744335,-1.3784016370773315,0.13519296050071716,0.0251169390976429,0.0,0.0,0,21530,0,-180.0,0.0,3
10546.122389128,-1.379007339477539,0.13520675897598267,0.02493898943066597,0.0,0.0,0,21570,0,-180.0,0.0,4
10546.877650848,-1.3800536394119263,0.13524945080280304,0.024594102054834366,0.0,0.0,0,21430,0,-180.0,0.0,3
10547.118108234,-1.3801995515823364,0.1353064477443695,0.024494891986250877,0.0,0.0,0,21280,0,-180.0,0.0,4
10547.877642774,-1.3779644966125488,0.13527634739875793,0.02458922006189823,0.0,0.0,0,21600,0,-180.0,0.0,3
10548.118710063,-1.3786430358886719,0.1353292465209961,0.02444648928940296,0.0,0.0,0,21240,0,-180.0,0.0,4
10548.877602662,-1.3765052556991577,0.13519692420959473,0.0246882401406765,0.0,0.0,0,21530,0,-180.0,0.0,3
10549.118398332,-1.3762381076812744,0.13514117896556854,0.02460503578186035,0.0,0.0,0,21730,0,-180.0,0.0,4
10549.877603588,-1.3751802444458008,0.13521067798137665,0.02447371743619442,0.0,0.0,0,21660,0,-180.0,0.0,3
10550.117823676,-1.3748180866241455,0.13521355390548706,0.024404356256127357,0.0,0.0,0,21950,0,-180.0,0.0,4
10550.877390912,-1.3746631145477295,0.13529595732688904,0.024298641830682755,0.0,0.0,0,21960,0,-180.0,0.0,3
10551.123171445,-1.3750909566879272,0.13530117273330688,0.02426185831427574,0.0,0.0,0,21510,0,-180.0,0.0,4
10551.877605477,-1.3750916719436646,0.13535833358764648,0.024151934310793877,0.0,0.0,0,21500,0,-180.0,0.0,3
10552.118412185,-1.3744488954544067,0.1352960169315338,0.02418600395321846,0.0,0.0,0,21330,0,-180.0,0.0,4
10552.877558939,-1.3728126287460327,0.13536541163921356,0.024303117766976357,0.0,0.0,0,21410,0,-180.0,0.0,3
10553.127122181,-1.3738653659820557,0.13542835414409637,0.024083200842142105,0.0,0.0,0,21480,0,-180.0,0.0,4
10553.880654005,-1.3724478483200073,0.1353624016046524,0.02415706403553486,0.0,0.0,0,21190,0,-180.0,0.0,3
10554.122254941,-1.3731915950775146,0.1353624016046524,0.02408459223806858,0.0,0.0,0,21320,0,-180.0,0.0,4
10554.877410691,-1.3720709085464478,0.13535667955875397,0.024178527295589447,0.0,0.0,0,21400,0,-180.0,0.0,3
10555.118844227,-1.3732200860977173,0.13535308837890625,0.023892292752861977,0.0,0.0,0,21160,0,-180.0,0.0,4
10555.890905169,-1.3733810186386108,0.13531187176704407,0.023728473111987114,0.0,0.0,0,21500,0,-180.0,0.0,3
10556.117953911,-1.3740472793579102,0.1353408843278885,0.02359495311975479,0.0,0.0,0,21300,0,-180.0,0.0,4
10556.877343205,-1.3743677139282227,0.13527250289916992,0.023443980142474174,0.0,0.0,0,21050,0,-180.0,0.0,3
10557.118813615,-1.375105381011963,0.1353319138288498,0.023290328681468964,0.0,0.0,0,21460,0,-180.0,0.0,4
10557.877693731,-1.374828577041626,0.13531363010406494,0.023188486695289612,0.0,0.0,0,21730,0,-180.0,0.0,3
10558.118628819,-1.3755050897598267,0.1353587508201599,0.02306646667420864,0.0,0.0,0,21230,0,-180.0,0.0,4
10558.877325387,-1.3738229274749756,0.13539078831672668,0.023282568901777267,0.0,0.0,0,21480,0,-180.0,0.0,3
10559.117661872,-1.3750561475753784,0.13535264134407043,0.0230607558041811,0.0,0.0,0,21020,0,-180.0,0.0,4
10559.877615902,-1.3751029968261719,0.13530917465686798,0.02311823144555092,0.0,0.0,0,21280,0,-180.0,0.0,3
10560.11822989,-1.3772481679916382,0.13532911241054535,0.022834761068224907,0.0,0.0,0,21530,0,-180.0,0.0,4
10560.87768542,-1.3776357173919678,0.1352708786725998,0.02273459918797016,0.0,0.0,0,21500,0,-180.0,0.0,3
10561.118301281,-1.3788344860076904,0.13532620668411255,0.022628935053944588,0.0,0.0,0,21240,0,-180.0,0.0,4
10561.877796964,-1.3785369396209717,0.13534870743751526,0.02285354770720005,0.0,0.0,0,21530,0,-180.0,0.0,3
10562.117817555,-1.379289150238037,0.13529586791992188,0.02272867225110531,0.0,0.0,0,21390,0,-180.0,0.0,4
10562.87763777,-1.3793271780014038,0.13526496291160583,0.022820744663476944,0.0,0.0,0,21450,0,-180.0,0.0,3
10563.118214878,-1.3795835971832275,0.13530802726745605,0.022863391786813736,0.0,0.0,0,21670,0,-180.0,0.0,4
10563.877708627,-1.379404902458191,0.13543665409088135,0.023075345903635025,0.0,0.0,0,21460,0,-180.0,0.0,3
10564.128529998,-1.3805887699127197,0.13543599843978882,0.022904030978679657,0.0,0.0,0,21390,0,-180.0,0.0,4
10564.877636039,-1.3810458183288574,0.13548094034194946,0.022944249212741852,0.0,0.0,0,21690,0,-180.0,0.0,3
10565.117758971,-1.3815913200378418,0.13554082810878754,0.022941822186112404,0.0,0.0,0,21280,0,-180.0,0.0,4
10565.877700948,-1.380210518836975,0.13544383645057678,0.023134393617510796,0.0,0.0,0,21480,0,-180.0,0.0,3
10566.118258989,-1.381016731262207,0.13546642661094666,0.023008814081549644,0.0,0.0,0,21880,0,-180.0,0.0,4
10566.890797188,-1.3807340860366821,0.13549008965492249,0.023090586066246033,0.0,0.0,0,21350,0,-180.0,0.0,3
10567.118065868,-1.3808237314224243,0.1355276256799698,0.02307889796793461,0.0,0.0,0,21200,0,-180.0,0.0,4
10567.878054556,-1.3803237676620483,0.13535857200622559,0.023241445422172546,0.0,0.0,0,22310,0,-180.0,0.0,3
10568.117798938,-1.3803894519805908,0.13531507551670074,0.023266972973942757,0.0,0.0,0,23080,0,-180.0,0.0,4
10568.87784877,-1.3813413381576538,0.13539625704288483,0.023353375494480133,0.0,0.0,0,22620,0,-180.0,0.0,3
10569.118386547,-1.3805334568023682,0.1354208141565323,0.023516086861491203,0.0,0.0,0,22860,0,-180.0,0.0,4
10569.87742386,-1.3804181814193726,0.13542214035987854,0.02346944995224476,0.0,0.0,0,23110,0,-180.0,0.0,3
10570.117933094,-1.38075852394104,0.1354571282863617,0.02339191362261772,0.0,0.0,0,22730,0,-180.0,0.0,4
10570.877314992,-1.379966139793396,0.13533666729927063,0.023396268486976624,0.0,0.0,0,22800,0,-180.0,0.0,3
10571.877331069,-1.3806253671646118,0.13528575003147125,0.023408403620123863,0.0,0.0,0,22830,0,-180.0,0.0,3
10572.121315872,-1.3809911012649536,0.13530932366847992,0.023352425545454025,0.0,0.0,0,22650,0,-180.0,0.0,4
10572.122016351,-1.3809911012649536,0.13530932366847992,0.023352425545454025,0.0,0.0,0,22650,0,-180.0,0.0,4
10572.877386516,-1.3816516399383545,0.13511493802070618,0.023305648937821388,0.0,0.0,0,22820,0,-180.0,0.0,3
10573.118784979,-1.3824082612991333,0.13510769605636597,0.023256560787558556,0.0,0.0,0,22830,0,-180.0,0.0,4
10573.877388469,-1.3820760250091553,0.13506829738616943,0.023375244811177254,0.0,0.0,0,22920,0,-180.0,0.0,3
10574.117950668,-1.3823543787002563,0.13506922125816345,0.02334582805633545,0.0,0.0,0,22760,0,-180.0,0.0,4
10574.877379739,-1.381016731262207,0.13504965603351593,0.023623498156666756,0.0,0.0,0,22510,0,-180.0,0.0,3
10575.127803122,-1.380805253982544,0.13504549860954285,0.023558618500828743,0.0,0.0,0,22240,0,-180.0,0.0,4
10575.877382775,-1.379819393157959,0.13499228656291962,0.02366693690419197,0.0,0.0,0,21690,0,-180.0,0.0,3
10576.1185992,-1.3805186748504639,0.1349942684173584,0.02354656346142292,0.0,0.0,0,21790,0,-180.0,0.0,4
10576.877309035,-1.3785667419433594,0.1350497007369995,0.023854495957493782,0.0,0.0,0,21570,0,-180.0,0.0,3
10577.117938211,-1.378389596939087,0.1350896805524826,0.023891828954219818,0.0,0.0,0,21500,0,-180.0,0.0,4
10577.890825227,-1.3772166967391968,0.13527922332286835,0.024195069447159767,0.0,0.0,0,21500,0,-180.0,0.0,3
10578.118336346,-1.3780763149261475,0.13530242443084717,0.024048015475273132,0.0,0.0,0,21490,0,-180.0,0.0,4
10578.87727227,-1.378134846687317,0.13526086509227753,0.02397722750902176,0.0,0.0,0,21690,0,-180.0,0.0,3
10579.118430514,-1.3778594732284546,0.13531309366226196,0.02401767484843731,0.0,0.0,0,21910,0,-180.0,0.0,4
10579.87763649,-1.3771436214447021,0.13528819382190704,0.024079961702227592,0.0,0.0,0,21470,0,-180.0,0.0,3
10580.117824667,-1.377590298652649,0.135280579328537,0.02395666390657425,0.0,0.0,0,21630,0,-180.0,0.0,4
10580.87739476,-1.3773363828659058,0.1351829320192337,0.023869557306170464,0.0,0.0,0,21850,0,-180.0,0.0,3
10581.118268257,-1.3777079582214355,0.1351708471775055,0.02381729707121849,0.0,0.0,0,22020,0,-180.0,0.0,4
10581.877285474,-1.3771252632141113,0.13511596620082855,0.023836994543671608,0.0,0.0,0,21730,0,-180.0,0.0,3
10582.877332487,-1.379201054573059,0.1352463811635971,0.023564206436276436,0.0,0.0,0,21590,0,-180.0,0.0,3
10583.877353871,-1.379828929901123,0.13522173464298248,0.023447087034583092,0.0,0.0,0,21790,0,-180.0,0.0,3
10584.877289363,-1.380412220954895,0.1352633684873581,0.02362106554210186,0.0,0.0,0,21640,0,-180.0,0.0,3
10585.87735454,-1.380874752998352,0.1352502405643463,0.023714793846011162,0.0,0.0,0,21670,0,-180.0,0.0,3
10586.878127118,-1.3815778493881226,0.1352471262216568,0.02373710460960865,0.0,0.0,0,21310,0,-180.0,0.0,3
10587.877622642,-1.3802543878555298,0.13515989482402802,0.02400858886539936,0.0,0.0,0,21590,0,-180.0,0.0,3
10588.890610491,-1.381496548652649,0.13515889644622803,0.023907940834760666,0.0,0.0,0,21720,0,-180.0,0.0,3
10589.877179725,-1.381257176399231,0.1351294368505478,0.024067332968115807,0.0,0.0,0,21310,0,-180.0,0.0,3
10590.877437433,-1.3798632621765137,0.13506484031677246,0.02425633743405342,0.0,0.0,0,21580,0,-180.0,0.0,3
10591.877573572,-1.379140019416809,0.13503488898277283,0.024298325181007385,0.0,0.0,0,21760,0,-180.0,0.0,3
10592.877440067,-1.379697322845459,0.1350494772195816,0.024234041571617126,0.0,0.0,0,21660,0,-180.0,0.0,3
10593.118602513,-1.3803608417510986,0.13505145907402039,0.02414403110742569,0.0,0.0,0,21510,0,-180.0,0.0,4
10593.877510362,-1.3804367780685425,0.13494627177715302,0.02404814586043358,0.0,0.0,0,21720,0,-180.0,0.0,3
10594.118642651,-1.381656289100647,0.13495618104934692,0.023835981264710426,0.0,0.0,0,21590,0,-180.0,0.0,4
10594.877456172,-1.3819408416748047,0.13497482240200043,0.0237312950193882,0.0,0.0,0,21810,0,-180.0,0.0,3
10595.117777823,-1.382137656211853,0.13499979674816132,0.023709313943982124,0.0,0.0,0,21510,0,-180.0,0.0,4
10595.877494218,-1.3818461894989014,0.13496477901935577,0.023773236200213432,0.0,0.0,0,21380,0,-180.0,0.0,3
10596.118580931,-1.3827656507492065,0.13495253026485443,0.023632491007447243,0.0,0.0,0,21790,0,-180.0,0.0,4
10596.877492207,-1.383216381072998,0.134893000125885,0.023550482466816902,0.0,0.0,0,21650,0,-180.0,0.0,3
10597.127916501,-1.3838579654693604,0.13494791090488434,0.023553503677248955,0.0,0.0,0,21430,0,-180.0,0.0,4
10597.877600505,-1.3829431533813477,0.13494738936424255,0.023824939504265785,0.0,0.0,0,21630,0,-180.0,0.0,3
10598.118077571,-1.3828306198120117,0.13496550917625427,0.023848099634051323,0.0,0.0,0,21870,0,-180.0,0.0,4
10598.877424263,-1.3822351694107056,0.13508114218711853,0.023948416113853455,0.0,0.0,0,21630,0,-180.0,0.0,3
10599.118948895,-1.38201105594635,0.13513343036174774,0.023946071043610573,0.0,0.0,0,21330,0,-180.0,0.0,4
10599.89089613,-1.3801249265670776,0.13505864143371582,0.02431689202785492,0.0,0.0,0,21670,0,-180.0,0.0,3
10600.118868274,-1.380599021911621,0.13513585925102234,0.02430051378905773,0.0,0.0,0,21440,0,-180.0,0.0,4
10600.877691358,-1.379625916481018,0.135125532746315,0.024377578869462013,0.0,0.0,0,21560,0,-180.0,0.0,3
10601.117550912,-1.3804783821105957,0.13513176143169403,0.024213872849941254,0.0,0.0,0,21590,0,-180.0,0.0,4
10601.877669271,-1.3807885646820068,0.13517020642757416,0.024235054850578308,0.0,0.0,0,21870,0,-180.0,0.0,3
10602.118512067,-1.3808839321136475,0.1351204812526703,0.02422320283949375,0.0,0.0,0,22030,0,-180.0,0.0,4
10602.877708587,-1.3807326555252075,0.13505899906158447,0.02420751377940178,0.0,0.0,0,21760,0,-180.0,0.0,3
10603.118414401,-1.3812267780303955,0.13504326343536377,0.024141641333699226,0.0,0.0,0,21870,0,-180.0,0.0,4
10603.877592635,-1.3803765773773193,0.1351817399263382,0.02429606392979622,0.0,0.0,0,22060,0,-180.0,0.0,3
10604.117982871,-1.3808293342590332,0.1352156549692154,0.024257266893982887,0.0,0.0,0,21690,0,-180.0,0.0,4
10604.877718349,-1.3806573152542114,0.13528618216514587,0.024398695677518845,0.0,0.0,0,21890,0,-180.0,0.0,3
10605.118672029,-1.3807451725006104,0.13527832925319672,0.024411484599113464,0.0,0.0,0,21890,0,-180.0,0.0,4
10605.877692494,-1.3809341192245483,0.13526567816734314,0.024354711174964905,0.0,0.0,0,21800,0,-180.0,0.0,3
10606.118408982,-1.38108491897583,0.13520373404026031,0.024264898151159286,0.0,0.0,0,21690,0,-180.0,0.0,4
10606.877735333,-1.3791592121124268,0.13517563045024872,0.024361420422792435,0.0,0.0,0,21670,0,-180.0,0.0,3
10607.117588891,-1.3792322874069214,0.13515758514404297,0.0243414044380188,0.0,0.0,0,22040,0,-180.0,0.0,4
10607.877809054,-1.3754853010177612,0.1350623220205307,0.024767400696873665,0.0,0.0,0,21840,0,-180.0,0.0,3
10608.127953956,-1.375611424446106,0.1350872665643692,0.024742450565099716,0.0,0.0,0,22050,0,-180.0,0.0,4
10608.877672819,-1.3753015995025635,0.13512717187404633,0.024567319080233574,0.0,0.0,0,21850,0,-180.0,0.0,3
10609.118442325,-1.3751819133758545,0.13518890738487244,0.024579187855124474,0.0,0.0,0,22180,0,-180.0,0.0,4
10609.877573871,-1.3739763498306274,0.13506640493869781,0.02457120083272457,0.0,0.0,0,21940,0,-180.0,0.0,3
10610.117245913,-1.3749675750732422,0.13509830832481384,0.024436641484498978,0.0,0.0,0,21940,0,-180.0,0.0,4
10610.890720527,-1.3737618923187256,0.1351333111524582,0.024536173790693283,0.0,0.0,0,21680,0,-180.0,0.0,3
10611.118569689,-1.3726052045822144,0.13510040938854218,0.02466508187353611,0.0,0.0,0,22260,0,-180.0,0.0,4
10611.877475027,-1.3725686073303223,0.13511624932289124,0.024552978575229645,0.0,0.0,0,21750,0,-180.0,0.0,3
10612.118745006,-1.3738840818405151,0.13514357805252075,0.02432454749941826,0.0,0.0,0,22060,0,-180.0,0.0,4
10612.877588361,-1.3721932172775269,0.13508228957653046,0.02450716681778431,0.0,0.0,0,21750,0,-180.0,0.0,3
10613.118153745,-1.3724058866500854,0.1351049542427063,0.024406351149082184,0.0,0.0,0,21820,0,-180.0,0.0,4
10613.877422571,-1.3728300333023071,0.13506564497947693,0.024425266310572624,0.0,0.0,0,21530,0,-180.0,0.0,3
10614.119067085,-1.3737144470214844,0.1350805163383484,0.024316318333148956,0.0,0.0,0,21200,0,-180.0,0.0,4
10614.877574022,-1.3752045631408691,0.1351998746395111,0.02411855384707451,0.0,0.0,0,21640,0,-180.0,0.0,3
10615.118677641,-1.3759750127792358,0.1352522075176239,0.024094590917229652,0.0,0.0,0,21650,0,-180.0,0.0,4
10615.877485881,-1.3763664960861206,0.1352650672197342,0.024031193926930428,0.0,0.0,0,21480,0,-180.0,0.0,3
10616.11751365,-1.3771207332611084,0.13524971902370453,0.02390832081437111,0.0,0.0,0,21820,0,-180.0,0.0,4
10616.87749581,-1.3739087581634521,0.13524629175662994,0.024397946894168854,0.0,0.0,0,21600,0,-180.0,0.0,3
10617.118720106,-1.3747352361679077,0.1352672129869461,0.024264797568321228,0.0,0.0,0,21870,0,-180.0,0.0,4
10617.877479849,-1.373761773109436,0.13524465262889862,0.02435397356748581,0.0,0.0,0,21660,0,-180.0,0.0,3
10618.118720185,-1.3744478225708008,0.1353503167629242,0.024234972894191742,0.0,0.0,0,21260,0,-180.0,0.0,4
10618.877471227,-1.3761868476867676,0.1353868991136551,0.024105090647935867,0.0,0.0,0,21450,0,-180.0,0.0,3
10619.127449708,-1.3764804601669312,0.1354065090417862,0.024097314104437828,0.0,0.0,0,21350,0,-180.0,0.0,4
10619.877601196,-1.3767352104187012,0.13528631627559662,0.02410980872809887,0.0,0.0,0,21600,0,-180.0,0.0,3
10620.118535745,-1.377397060394287,0.13535051047801971,0.024065839126706123,0.0,0.0,0,21450,0,-180.0,0.0,4
10620.877723192,-1.3758535385131836,0.13533158600330353,0.024317169561982155,0.0,0.0,0,21700,0,-180.0,0.0,3
10621.118559926,-1.3766266107559204,0.13529592752456665,0.024193011224269867,0.0,0.0,0,21550,0,-180.0,0.0,4
10621.890942819,-1.3768142461776733,0.13520538806915283,0.024244429543614388,0.0,0.0,0,21530,0,-180.0,0.0,3
10622.117948208,-1.3771854639053345,0.1352025270462036,0.02417554333806038,0.0,0.0,0,21600,0,-180.0,0.0,4
10622.877702896,-1.377303123474121,0.13522087037563324,0.024164292961359024,0.0,0.0,0,22120,0,-180.0,0.0,3
10623.118512076,-1.3772428035736084,0.13522040843963623,0.024187540635466576,0.0,0.0,0,21550,0,-180.0,0.0,4
10623.877814619,-1.3761564493179321,0.13526979088783264,0.024351155385375023,0.0,0.0,0,21580,0,-180.0,0.0,3
10624.118532181,-1.3767987489700317,0.13527759909629822,0.024226462468504906,0.0,0.0,0,21780,0,-180.0,0.0,4
10624.877808574,-1.376359462738037,0.1353166550397873,0.02442075125873089,0.0,0.0,0,21540,0,-180.0,0.0,3
10625.118011441,-1.3762807846069336,0.13527502119541168,0.024488771334290504,0.0,0.0,0,21630,0,-180.0,0.0,4
10625.877786171,-1.3767746686935425,0.13526687026023865,0.024415288120508194,0.0,0.0,0,21630,0,-180.0,0.0,3
10626.118935404,-1.3766119480133057,0.13533473014831543,0.02447669580578804,0.0,0.0,0,21420,0,-180.0,0.0,4
10626.877890901,-1.3759026527404785,0.13525643944740295,0.024545518681406975,0.0,0.0,0,21560,0,-180.0,0.0,3
10627.118822942,-1.3764115571975708,0.135248064994812,0.02442176826298237,0.0,0.0,0,21590,0,-180.0,0.0,4
10627.877826249,-1.3759689331054688,0.13531801104545593,0.024495385587215424,0.0,0.0,0,21680,0,-180.0,0.0,3
10628.118059373,-1.376554250717163,0.13528157770633698,0.02447148598730564,0.0,0.0,0,21700,0,-180.0,0.0,4
10628.877569142,-1.3789047002792358,0.13519594073295593,0.024172475561499596,0.0,0.0,0,21600,0,-180.0,0.0,3
10629.118786706,-1.3791351318359375,0.13512368500232697,0.02420307882130146,0.0,0.0,0,21600,0,-180.0,0.0,4
10629.877546149,-1.3783077001571655,0.13507767021656036,0.02433735318481922,0.0,0.0,0,21550,0,-180.0,0.0,3
10630.128039365,-1.3782601356506348,0.1350574940443039,0.0242985300719738,0.0,0.0,0,22020,0,-180.0,0.0,4
10630.877780134,-1.3782340288162231,0.1350366324186325,0.02430652268230915,0.0,0.0,0,21440,0,-180.0,0.0,3
